student_id,name,age,experience_level,learning_style,interests,course_id,course_name,category,difficulty_level,ratings,num_reviews,time_spent_on_course,completion_status,video_id,video_topic,video_duration,time_watched,skip_count,pause_count,disengagement_score,watch_completion_rate,high_disengagement
1cd8a9c1-ee9f-4542-b36b-ab50db14a15f,Jeffrey Lewis,23.0,Advanced,Auditory,"Network Security, Kubernetes, Big Data",f3dd198f-161d-4713-8b6f-e0b3148e9e6e,Network Defense,Cybersecurity,Advanced,2.7,248.0,220.0,True,e7299d46-8ae8-4bba-ba94-255758665662,Cyber Threat Intelligence,136.0,125.0,8.0,3.0,0.25,0.9191176470588235,0
694343a8-73a4-43b6-b0dc-c6f5b5300301,Christina Taylor,20.0,Advanced,Visual,"Reinforcement Learning, Statistics",030c27d3-9f74-4a97-8569-f03333a1e5ad,Computer Vision with OpenCV,AI,Advanced,4.0,219.0,260.0,True,4c67ea39-8d27-4196-ac5a-419ead17df0e,Computer Vision,440.0,333.0,7.0,6.0,0.37,0.7568181818181818,0
9a198bd3-cf18-41c7-9422-69237f76a2d0,Amanda Cole,27.0,Intermediate,Visual,"Neural Networks, Big Data, Full Stack Development",f9fd6c06-4dff-467a-884c-aade65c8480e,JavaScript Mastery,Web Development,Intermediate,2.3,347.0,124.0,True,1ff378da-1c33-4b99-8f55-b980be7df441,JavaScript,106.0,71.0,6.0,3.0,0.38,0.6698113207547169,0
2a9bc98b-0f37-4280-82e0-857eb1709601,Patricia Ross,43.0,Intermediate,Reading/Writing,"Deep Learning, Google Cloud, Penetration Testing",a5378e0a-4d22-44a5-aad9-c7d7d236331a,Python for Data Science,Data Science,Intermediate,3.5,271.0,209.0,False,079af8c9-43cd-48fe-b5d6-daa06dd23d41,Big Data,427.0,182.0,0.0,7.0,0.47,0.4262295081967213,0
d26b5231-0949-4ef9-b331-9fe9867d2eff,Lori Larson,18.0,Intermediate,Auditory,"Computer Vision, Data Analysis, Node.js",6cabeb91-163c-4fa5-8d15-3a21eb99fa41,Computer Vision with OpenCV,AI,Beginner,2.3,268.0,347.0,False,1293d7ce-2461-4d46-beb8-e68a08ed2e00,Natural Language Processing,271.0,24.0,3.0,3.0,0.73,0.08856088560885608,1
dbd17f59-c5a0-402d-96ac-ac6b3e51f3a0,Michael Wade,21.0,Advanced,Visual,"React, Computer Vision",3ad700bd-4b70-4b12-afae-9f8328f91759,React and Redux,Web Development,Intermediate,3.3,272.0,397.0,False,22b3194f-324f-428c-86ba-5c2361b84c4b,React,491.0,164.0,6.0,3.0,0.62,0.3340122199592668,1
adf96ceb-a120-437e-a5e5-c290ce251e2a,Katelyn Jenkins,45.0,Advanced,Visual,"Google Cloud, Cyber Threat Intelligence, Data Analysis",fcb2be61-2c91-46df-b6f6-f72626879501,Python for Data Science,Data Science,Advanced,3.4,286.0,273.0,True,b3a18c6c-6aa2-4a41-9598-19a9e8898486,Machine Learning,284.0,271.0,6.0,2.0,0.17,0.954225352112676,0
9dda5395-4e88-4344-80c2-0ab420242196,Shawn Yoder,31.0,Intermediate,Visual,"Big Data, Penetration Testing",b2321708-a74b-4211-b9a9-83499bf8d671,Cybersecurity Fundamentals,Cybersecurity,Beginner,3.5,204.0,422.0,False,be562371-4bc3-468e-8ebb-b6a7f33a19f3,Ethical Hacking,84.0,54.0,6.0,4.0,0.41,0.6428571428571429,0
fc1d2ddf-98fd-4c9a-b5c4-38e69c6223dc,Dylan Gonzalez,24.0,Beginner,Auditory,"React, Kubernetes",6330f272-e0d3-4170-accc-65671ddabb5e,React and Redux,Web Development,Beginner,2.4,289.0,387.0,False,e396c1d5-f3c7-483e-a970-0d1188b6ae27,Full Stack Development,151.0,107.0,8.0,6.0,0.42,0.7086092715231788,0
c06e8cf8-9f4d-4897-bbed-0202fed50ead,Claudia Kramer,18.0,Intermediate,Kinesthetic,"Natural Language Processing, Full Stack Development, Ethical Hacking",44ca2415-fc3b-44ca-82a0-29c66abbdc06,Advanced Penetration Testing,Cybersecurity,Intermediate,4.0,129.0,106.0,False,3630695a-79e9-435a-b1b2-a458ca6ea059,Ethical Hacking,317.0,223.0,9.0,6.0,0.45,0.7034700315457413,0
4fb0e38c-63f2-40e4-bd77-36b05232b407,Stephanie Melendez,37.0,Intermediate,Reading/Writing,"Cyber Threat Intelligence, Computer Vision, Full Stack Development",ae5e2c8e-cb2f-40a6-a6dc-547f34db5aaf,NLP with Transformers,AI,Intermediate,3.6,236.0,368.0,False,83096edd-8ad4-4db0-a2e9-8391aff50779,Natural Language Processing,428.0,186.0,6.0,2.0,0.54,0.43457943925233644,0
0610c544-2a9b-4c5f-bb3e-cce967981374,William Beasley,30.0,Beginner,Reading/Writing,"Network Security, Deep Learning, Natural Language Processing",b44f78f6-9d24-4ac3-97a0-e41233cc465e,Computer Vision with OpenCV,AI,Beginner,4.0,484.0,180.0,False,ce66d69a-0f1e-43d6-85d2-af7bdd62fac6,Natural Language Processing,99.0,47.0,4.0,5.0,0.5,0.47474747474747475,0
d8f68d3d-190b-432b-81d1-95d641b122e5,Cynthia Cox,42.0,Beginner,Visual,"JavaScript, Azure",0c6f17fe-a563-49ab-9237-67bc2edfe49f,Backend APIs with Node.js,Web Development,Beginner,1.7,417.0,61.0,False,4ca2e0f4-f7b0-4c1d-9883-caa97b7442e4,Node.js,451.0,186.0,5.0,6.0,0.57,0.4124168514412417,0
fccf0d76-3d9b-4e42-8339-c764627011d4,Donna Johnson,33.0,Intermediate,Visual,"JavaScript, Data Analysis",af10010c-5919-40a2-abef-7977ca04e044,Statistics for ML,Data Science,Beginner,2.2,475.0,320.0,False,02f1e562-6dc5-4c51-b224-80728b27d588,Machine Learning,385.0,24.0,9.0,1.0,0.85,0.06233766233766234,1
0dc4bb07-4da4-4414-ade2-ba6638898736,Dr. Anthony Davidson,33.0,Beginner,Reading/Writing,"Network Security, Computer Vision",a10a96d6-2c0c-464d-8207-38986f7cb9e8,Network Defense,Cybersecurity,Beginner,4.1,112.0,393.0,True,eb4625c6-30a6-4531-8bf5-b08ceeef3f48,Network Security,463.0,303.0,3.0,0.0,0.3,0.6544276457883369,0
8973d0c2-5e35-4655-a17c-ac5ecf022706,Michael Smith,28.0,Intermediate,Visual,"Deep Learning, Google Cloud",43c04e0e-5f95-4120-ad0e-c718dfb18971,Python for Data Science,Data Science,Intermediate,2.2,45.0,392.0,False,a55d927f-2cd9-4df4-b55c-95f543bcd8ee,Data Analysis,472.0,127.0,9.0,1.0,0.7,0.2690677966101695,1
2add209c-9f0d-4133-b08e-656c708bde62,Sabrina Day,29.0,Beginner,Visual,"React, Kubernetes, Data Analysis",a9e7fcdc-c31a-4c7c-b9de-a993e242779c,Google Cloud Fundamentals,Cloud Computing,Beginner,3.7,494.0,589.0,False,96439ec3-0f30-421c-b1e6-6dd99ed32814,Serverless Architecture,414.0,253.0,7.0,6.0,0.47,0.6111111111111112,0
97ccfb19-f8e6-4d5a-a5a4-5d8759613205,Jennifer Valentine,36.0,Advanced,Visual,"JavaScript, Reinforcement Learning, Network Security",daf981b7-ba9d-44d3-9c9c-871cb5a3a3ff,JavaScript Mastery,Web Development,Advanced,3.1,71.0,392.0,True,4aa7cbe8-6bf5-48ee-90dd-99a3f97ae772,Full Stack Development,348.0,221.0,1.0,2.0,0.3,0.6350574712643678,0
f0f96ce2-ca03-42f3-ad52-3c254c8d497f,Maria House,28.0,Beginner,Auditory,"Reinforcement Learning, Statistics, Serverless Architecture",59098134-9e22-42bc-a2c2-0768d1e3933c,Kubernetes for DevOps,Cloud Computing,Beginner,2.9,416.0,374.0,False,6b1d7bd2-b5b9-4bc7-85e5-ddaaa10bbc5a,Kubernetes,444.0,100.0,0.0,2.0,0.56,0.22522522522522523,0
fdbd3815-e012-44bd-87ce-06aff13205ef,Michelle Lynch,24.0,Advanced,Reading/Writing,"Ethical Hacking, AWS",3857bdab-5318-4e22-aeb6-824e54f8978c,Serverless Computing,Cloud Computing,Intermediate,3.2,180.0,324.0,False,7d2b943a-d3ba-4f5b-9e0e-4403cfaaf637,Google Cloud,395.0,211.0,6.0,2.0,0.47,0.5341772151898734,0
c5c22c63-ccd3-40e1-94f8-e7657247be83,Brandi Stewart,47.0,Intermediate,Visual,"Node.js, Neural Networks",d1db74c6-48cf-426d-8c62-e6d41918ff43,Neural Networks from Scratch,AI,Beginner,1.2,79.0,525.0,False,e6130401-b769-4971-8af8-50ae0699dfe6,Natural Language Processing,451.0,20.0,4.0,5.0,0.8,0.04434589800443459,1
7fab670a-aa82-4aa7-b653-a38c4cd19b26,Colton White,41.0,Beginner,Visual,"Natural Language Processing, AWS",89b6ca74-5d60-4683-b883-963038f08200,Neural Networks from Scratch,AI,Beginner,2.2,182.0,293.0,False,bef62bb2-1944-42f3-bb14-59b8f2244613,Neural Networks,220.0,16.0,5.0,9.0,0.84,0.07272727272727272,1
943ee199-bc1c-471c-81e9-fa0c041b258c,Jason Morrison,21.0,Beginner,Reading/Writing,"Full Stack Development, Azure, Penetration Testing",22e31d22-1307-49ea-b589-838d9506e181,Full Stack Web Development,Web Development,Beginner,1.8,301.0,40.0,False,a6a84dc8-f874-4a7c-9b03-4ce31f75daca,JavaScript,391.0,98.0,3.0,2.0,0.6,0.2506393861892583,0
19f8134c-dcad-48e9-ac1b-48863436e60d,Ryan Juarez,21.0,Intermediate,Visual,"Azure, Deep Learning, Natural Language Processing",1d0b90df-cd71-49c1-93ce-d31b90b52cca,Artificial Intelligence A-Z,AI,Intermediate,3.6,39.0,344.0,True,4cf159fa-6b4d-4c3c-a678-9ba35f2d3314,Computer Vision,94.0,93.0,4.0,0.0,0.09,0.9893617021276596,0
7114010c-3057-41a9-a5b3-6654f065337a,Michael Chen,24.0,Beginner,Visual,"Deep Learning, Serverless Architecture, Natural Language Processing",6147e5f3-3f06-45f8-a26b-c89567eaec73,Serverless Computing,Cloud Computing,Beginner,2.6,463.0,487.0,True,c699016c-c1d2-46ce-80b9-c8700e6bd6c5,AWS,465.0,351.0,0.0,7.0,0.24,0.7548387096774194,0
923beee9-a9db-47d0-9f83-e607505c9459,Michael Murray,30.0,Beginner,Kinesthetic,"Ethical Hacking, Natural Language Processing, JavaScript",de05f9be-87be-4e79-b88e-0a40561c4ade,Certified Ethical Hacker (CEH),Cybersecurity,Beginner,2.0,256.0,584.0,False,66c9b486-c429-4948-8149-11a7b18bafed,Network Security,349.0,99.0,6.0,4.0,0.66,0.2836676217765043,1
59adf143-fc02-4366-9590-e00cd09e401e,James Harris,41.0,Intermediate,Visual,"Penetration Testing, Serverless Architecture, React",61d0a2a8-a62a-4aaf-b984-aef57a8a2efd,Network Defense,Cybersecurity,Beginner,3.6,393.0,491.0,True,06579a23-eb20-42cf-9a14-56605456f43e,Cyber Threat Intelligence,494.0,359.0,2.0,9.0,0.32,0.7267206477732794,0
6e59622f-2ed7-4281-a691-33143403893d,Caitlyn Green,30.0,Beginner,Visual,"Penetration Testing, Serverless Architecture, Node.js",8b4960d7-aa9a-4bed-bf7f-d0329223c079,JavaScript Mastery,Web Development,Beginner,2.1,175.0,49.0,False,f673ece2-c6e0-4e7d-8443-4f5ac57c87d9,HTML & CSS,253.0,55.0,0.0,4.0,0.59,0.21739130434782608,0
f37dfbc0-9412-4d49-bc06-e032f491cbe2,Amber Garner,46.0,Advanced,Reading/Writing,"Neural Networks, AWS",13627efc-ecf7-4331-ae51-1c81c42332d9,Serverless Computing,Cloud Computing,Advanced,3.2,114.0,305.0,True,f1bc3772-3884-449a-a51c-8af03bf0b92f,AWS,92.0,88.0,1.0,8.0,0.13,0.9565217391304348,0
3f51256e-09e4-43ca-9ea4-723f1fe7b201,John Davenport,38.0,Advanced,Visual,"Computer Vision, Kubernetes, Penetration Testing",ad27f232-a84c-48a4-aab6-adfe0fb20f77,Cybersecurity Fundamentals,Cybersecurity,Advanced,3.2,67.0,585.0,True,13de6ea1-7e29-4daa-a831-4b673fa07911,Penetration Testing,488.0,358.0,5.0,2.0,0.31,0.7336065573770492,0
596ed034-1e39-460a-93a0-de4544fd7854,Michael Smith,25.0,Beginner,Reading/Writing,"Cyber Threat Intelligence, Computer Vision",f20c8307-41ad-4a16-aaf0-5b203bfa24e6,Cybersecurity Fundamentals,Cybersecurity,Beginner,3.5,370.0,35.0,True,03513db9-c08c-477d-9ff7-311eafded020,Network Security,207.0,202.0,0.0,5.0,0.07,0.9758454106280193,0
a558dca1-4866-482e-8085-96bb6184b50f,William Allen,43.0,Beginner,Visual,"Data Analysis, Azure, React",ef368477-99ea-42e0-8035-c10af350f743,Full Stack Web Development,Web Development,Beginner,1.7,216.0,200.0,False,58705b50-4547-4853-bf66-222630b3b0c7,Node.js,495.0,222.0,3.0,9.0,0.54,0.4484848484848485,0
888a7886-d602-4d89-8a9d-a709ce01ce15,Gabrielle Graves,18.0,Advanced,Visual,"Kubernetes, Reinforcement Learning, Cyber Threat Intelligence",abe97427-62ea-4a2b-aea9-41c7531eed41,Google Cloud Fundamentals,Cloud Computing,Advanced,3.9,112.0,118.0,True,59b419fa-22f1-454e-8864-14b3fc750b89,Kubernetes,174.0,154.0,3.0,4.0,0.18,0.8850574712643678,0
1205eb13-d300-4278-9bc4-77c5df6acc85,Robert Larson,48.0,Advanced,Kinesthetic,"Ethical Hacking, Reinforcement Learning",7f4d66b4-067a-4da0-a622-96f9989f4457,Neural Networks from Scratch,AI,Intermediate,2.9,114.0,468.0,True,278f740a-f653-4c13-bd84-80bfb2c39665,Computer Vision,333.0,215.0,3.0,8.0,0.39,0.6456456456456456,0
17b10696-ccb1-4061-b743-42a78afca3ac,Tracy Adams,20.0,Intermediate,Visual,"Kubernetes, Reinforcement Learning, Penetration Testing",c9c98f66-3766-49e4-b1a7-17cee8ef71db,NLP with Transformers,AI,Intermediate,3.8,17.0,281.0,False,1ff223c2-474b-4f1b-a268-8b02b0e4311d,Computer Vision,422.0,187.0,5.0,3.0,0.52,0.4431279620853081,0
1bea410b-6b69-42ea-9ccd-1fa8b1d99b43,Donald Crosby,21.0,Intermediate,Auditory,"React, Ethical Hacking",be60c146-2aa4-418d-b950-7b47dda7dab5,Cybersecurity Fundamentals,Cybersecurity,Beginner,3.0,407.0,348.0,False,2e929647-c678-4fb7-88b0-9fa4a28a6b88,Cyber Threat Intelligence,126.0,74.0,7.0,5.0,0.48,0.5873015873015873,0
6a2601d1-5a72-43ff-8735-0dc12933b5da,Rebekah Wallace,27.0,Intermediate,Reading/Writing,"Deep Learning, Azure",5c2292dd-3fe1-483c-9198-b03c4e29f0f4,Data Science Bootcamp,Data Science,Beginner,2.0,386.0,383.0,False,3279f3a7-1c80-4adc-925d-c0b6aef87ace,Statistics,317.0,108.0,6.0,3.0,0.61,0.34069400630914826,1
01bdbdd3-2dc1-432b-aec1-5b6e0216ba1b,Elizabeth Page,36.0,Intermediate,Auditory,"Azure, React",7416fbf3-2550-40e4-8e8a-2cda0bbf2192,Serverless Computing,Cloud Computing,Intermediate,2.0,147.0,108.0,True,ce39e18d-ca89-4f71-a275-2c7706f5b5c5,Google Cloud,193.0,128.0,3.0,9.0,0.39,0.6632124352331606,0
ffffdd57-e84a-405b-8707-111c20973185,Lori Rodriguez,25.0,Beginner,Visual,"JavaScript, Neural Networks",1fcff034-3635-417c-81fe-1f4be96a5563,Backend APIs with Node.js,Web Development,Beginner,1.3,399.0,582.0,False,f37e55bf-47bf-4219-9506-af0c5ee9872c,React,393.0,136.0,7.0,8.0,0.68,0.3460559796437659,1
89c0543e-9b8b-44ea-937b-d555295ad1be,Michelle Brown,18.0,Advanced,Reading/Writing,"React, Computer Vision, AWS",3052c9c2-657b-44a8-88dc-544bc4cb0797,Backend APIs with Node.js,Web Development,Advanced,3.1,211.0,130.0,True,13f7d566-2ce9-42a7-ac82-633a0f65882b,Node.js,231.0,195.0,9.0,5.0,0.34,0.8441558441558441,0
4968a693-54b0-4149-8a17-f0cc8fba2d67,Toni Cohen,47.0,Beginner,Auditory,"AWS, React, Neural Networks",6d931975-4875-4865-a577-3bd593fbac4f,Artificial Intelligence A-Z,AI,Beginner,1.3,395.0,50.0,False,46905c02-6cb9-48d9-b102-341ccffd7871,Natural Language Processing,482.0,201.0,6.0,5.0,0.58,0.4170124481327801,0
ea11606b-77e8-4219-9e45-31b778fbc2e3,Charles Rhodes,46.0,Advanced,Kinesthetic,"Kubernetes, Neural Networks",093ed620-f290-4295-a903-d182ee35c9c9,NLP with Transformers,AI,Intermediate,2.8,150.0,495.0,True,b2675abd-c6fa-4d42-9fa3-ac027e040abc,Reinforcement Learning,291.0,241.0,6.0,2.0,0.26,0.8281786941580757,0
c91f28c8-e86f-4f97-8473-ab437b8b974c,John Tapia,41.0,Beginner,Visual,"Cyber Threat Intelligence, Deep Learning",d1c9260a-f48d-466a-b067-7d1a425d8ea5,Statistics for ML,Data Science,Beginner,1.1,185.0,154.0,False,10feeda8-b04f-4d02-9598-b7365ad57644,Deep Learning,312.0,27.0,6.0,8.0,0.84,0.08653846153846154,1
a7d3d093-8ecd-406c-a9fa-333dabcc11f1,Dylan Gross,42.0,Intermediate,Kinesthetic,"Full Stack Development, Deep Learning, Network Security",8bf24a88-f6cf-4b5f-be7c-7a99831f7515,Full Stack Web Development,Web Development,Beginner,1.3,365.0,439.0,False,691d5b05-e23e-4668-9b39-ad5362ceca84,Full Stack Development,430.0,37.0,5.0,8.0,0.82,0.08604651162790698,1
dd264638-ccdc-4b04-86f0-f3d3b86862ee,Edwin West,47.0,Advanced,Visual,"Big Data, Serverless Architecture",ff7a1451-ba36-4ed7-96a2-5a6d45a383d2,Data Science Bootcamp,Data Science,Advanced,3.2,370.0,414.0,False,ed7b0055-f9fc-4666-a674-ce874a4613f7,Statistics,244.0,110.0,0.0,7.0,0.45,0.45081967213114754,0
2b666dc3-25dc-4add-8b2e-0254fde93cf1,John Evans,20.0,Intermediate,Visual,"Data Analysis, React, Cyber Threat Intelligence",f9412a7b-17e7-4b9f-afc6-2edab3c24076,JavaScript Mastery,Web Development,Intermediate,2.1,193.0,444.0,True,e6656d9a-2076-41cb-a067-104f47bb82ec,React,464.0,261.0,2.0,3.0,0.38,0.5625,0
a992dfce-eac5-45c8-8204-ee2d5e6d0c36,Kristin Meyer,46.0,Advanced,Visual,"Neural Networks, Azure",c19bcd06-ce9e-48a4-8297-bc30b100c2d5,Artificial Intelligence A-Z,AI,Intermediate,2.3,336.0,104.0,True,3d530e9f-ea3f-428e-ba4c-939771a9d748,Neural Networks,52.0,51.0,4.0,2.0,0.11,0.9807692307692307,0
ddeecf58-c678-449d-9543-089d68599f57,Alec Mcgrath,19.0,Beginner,Visual,"Statistics, Natural Language Processing, HTML & CSS",9347f941-4148-4c0e-85cf-593f1e1e3477,Backend APIs with Node.js,Web Development,Beginner,1.9,339.0,355.0,True,f1c86d6e-971c-4cdb-9519-848bf72a3fa9,Node.js,380.0,259.0,3.0,6.0,0.34,0.6815789473684211,0
4e0a1d5b-ebe8-4258-a8ef-cfd141b86d0b,Kari Reynolds,47.0,Intermediate,Reading/Writing,"Penetration Testing, AWS",2347e8a1-f35b-4026-bfac-b341a4048d81,AWS Certified Solutions Architect,Cloud Computing,Beginner,3.5,138.0,310.0,False,9623c6c3-9d9e-4ac6-bc4f-75bcd7e5755e,Azure,429.0,226.0,4.0,2.0,0.43,0.5268065268065268,0
a1829ad0-0ca7-4b12-bbd9-c833ae2f6bfd,Billy Zamora,23.0,Advanced,Kinesthetic,"Penetration Testing, Reinforcement Learning, Deep Learning",4729346f-99cb-4278-ad96-526b7969ca89,NLP with Transformers,AI,Advanced,3.1,392.0,357.0,False,276f08a2-6f08-441f-b0ab-f0b84500ecf0,Natural Language Processing,499.0,138.0,8.0,7.0,0.74,0.27655310621242485,1
391942ea-2da9-4bb5-9181-281c6c4d3ab5,Daniel Brown,28.0,Beginner,Visual,"Machine Learning, Natural Language Processing",ce2f44ea-f4a7-40e1-b536-e9d5a7ec3d91,Computer Vision with OpenCV,AI,Beginner,2.1,87.0,271.0,True,d23b2415-c56f-4036-a7bf-3f3c9d85e567,Computer Vision,439.0,349.0,8.0,4.0,0.34,0.7949886104783599,0
0684a8bd-b495-4439-a75e-a94711a81403,Justin Monroe,46.0,Intermediate,Visual,"AWS, Reinforcement Learning, Machine Learning",fefc34d0-6f58-4cda-9f9e-7505ae89efa9,NLP with Transformers,AI,Intermediate,2.9,208.0,128.0,True,63816f37-a1e4-4ab4-8ec9-08cdc9dba8d4,Reinforcement Learning,130.0,128.0,2.0,9.0,0.14,0.9846153846153847,0
dadec272-c02d-4778-8238-747a0f420bf4,Joshua Walters,43.0,Beginner,Auditory,"Network Security, Neural Networks",eadf585b-ccbf-473f-9da4-753c0c0cbd98,Neural Networks from Scratch,AI,Beginner,1.9,246.0,36.0,True,84aa38e1-a713-4d9d-bcc9-621353a22260,Natural Language Processing,70.0,54.0,8.0,0.0,0.32,0.7714285714285715,0
3b07a0af-145f-4f1a-9e6a-6768f2ad7a82,Christopher Zhang,33.0,Intermediate,Visual,"Kubernetes, Node.js, Data Analysis",6c5be9e8-289c-4517-8564-7b09a9cdca53,Data Science Bootcamp,Data Science,Intermediate,2.5,75.0,437.0,True,792ef482-e40b-4951-9974-ae67aa5f505b,Big Data,277.0,219.0,0.0,7.0,0.22,0.7906137184115524,0
c5c23de3-38e1-46d2-b2ea-b8c2d45e91b0,Thomas Ruiz,41.0,Intermediate,Kinesthetic,"Penetration Testing, React, Natural Language Processing",5739d5d3-eeee-4286-822b-6da5e7255c4c,NLP with Transformers,AI,Beginner,1.7,461.0,469.0,False,76e94cce-163b-4396-be20-a3c02106a2e6,Neural Networks,337.0,126.0,0.0,2.0,0.46,0.37388724035608306,0
83fedb6f-ce76-45ba-bc81-74b09fc1c0b7,Gregory Stewart,22.0,Beginner,Auditory,"Statistics, Natural Language Processing",ffbcee2e-386d-4e65-8b58-ea9cef334732,Statistics for ML,Data Science,Beginner,1.7,389.0,303.0,False,4496442c-d89a-4399-9e72-0aa6e03c72fd,Deep Learning,79.0,32.0,1.0,1.0,0.45,0.4050632911392405,0
2170c333-8419-4794-bd81-10c7fc905168,Savannah Mendez,38.0,Beginner,Visual,"Data Analysis, JavaScript, Ethical Hacking",2c83478a-9e64-4474-a680-83c724a67a09,React and Redux,Web Development,Beginner,2.1,245.0,381.0,False,bb0bfa0b-a8ab-4e28-bba4-15bd12955e95,Node.js,499.0,183.0,9.0,4.0,0.66,0.3667334669338677,1
0a91b20a-08e9-4c65-9b28-e680f1a78092,Nathan Robertson,38.0,Beginner,Visual,"Network Security, JavaScript",f12d690b-ee6f-4d97-bbaf-b90f2f508109,JavaScript Mastery,Web Development,Beginner,1.6,260.0,538.0,False,bb13229a-5abb-40a4-860e-4f330eb2cdaf,React,425.0,218.0,6.0,0.0,0.46,0.5129411764705882,0
74c4d011-46eb-47a9-b1b5-b444a15cd183,Randy Hudson,25.0,Advanced,Visual,"Big Data, Computer Vision",b2419d93-abd1-4884-8247-262c9a3adf58,Artificial Intelligence A-Z,AI,Intermediate,1.7,376.0,364.0,False,ae36de61-cfef-4199-91ce-ed092735fce4,Neural Networks,288.0,155.0,5.0,1.0,0.43,0.5381944444444444,0
04f757d1-9200-4ce6-9184-c7a6aa5d79ef,Karen Graham,28.0,Intermediate,Visual,"Machine Learning, AWS",913407a7-049f-4c5e-aaba-d06f987241b5,Data Science Bootcamp,Data Science,Beginner,2.1,347.0,537.0,False,c4767628-b3cb-474d-b0bd-f706eea901e1,Big Data,255.0,72.0,3.0,9.0,0.65,0.2823529411764706,1
12dd997b-6c55-4fb1-af87-c0e9df3859c4,Mary Brown,22.0,Beginner,Visual,"Deep Learning, Natural Language Processing, React",d06748c2-32ff-4127-a017-ad76812ebf80,React and Redux,Web Development,Beginner,2.8,309.0,424.0,False,6da7bcba-1391-432d-85fa-2f90f1479879,JavaScript,200.0,89.0,4.0,2.0,0.49,0.445,0
4d0abc03-11c6-43fb-a2db-0afbf5d14ca7,Stephanie Peterson,37.0,Beginner,Visual,"Statistics, Computer Vision, Penetration Testing",a5f6c570-5fbd-4c25-a384-181f864d2c3f,Statistics for ML,Data Science,Beginner,3.9,181.0,121.0,False,508ab49d-2c0e-47c2-8e14-90c6057d427f,Data Analysis,465.0,209.0,0.0,1.0,0.4,0.44946236559139785,0
b539b623-861e-411a-a8b1-37d9904a8dbe,Mike Williams,39.0,Beginner,Visual,"HTML & CSS, Serverless Architecture",57948cf2-f325-4c1f-97e8-3bffa42e33b3,Full Stack Web Development,Web Development,Beginner,3.1,294.0,470.0,False,273055bc-ce08-4da5-b2dc-703184fbf436,Full Stack Development,313.0,63.0,3.0,4.0,0.66,0.2012779552715655,1
f5098014-58f9-4cf9-a3c8-9fe690f15258,Edward Weber,22.0,Intermediate,Kinesthetic,"Neural Networks, Cyber Threat Intelligence",77ab611f-8ce7-4544-88ce-4fe39c7d5c5b,NLP with Transformers,AI,Beginner,2.1,202.0,514.0,False,74bf2d55-c5f3-4ad8-afcb-460801aa9860,Natural Language Processing,256.0,88.0,6.0,7.0,0.65,0.34375,1
d459df1e-c515-48bf-83a5-0547c95593b5,Brianna Neal,25.0,Beginner,Visual,"JavaScript, Machine Learning",23527468-acb7-4356-bc16-234c3090df5c,Statistics for ML,Data Science,Beginner,2.3,222.0,45.0,True,499696c1-41f3-4d46-b6d2-88db93c2f47c,Machine Learning,286.0,213.0,8.0,1.0,0.35,0.7447552447552448,0
826125be-2fd2-4a00-b09c-f1fb26a9b5db,Kimberly Baker,20.0,Intermediate,Auditory,"JavaScript, Penetration Testing",c727ba25-9879-491b-be94-c2e3f9054ade,Certified Ethical Hacker (CEH),Cybersecurity,Intermediate,3.4,204.0,443.0,False,f18f13af-617d-4849-a7d2-fff702f7f4ee,Network Security,50.0,16.0,9.0,6.0,0.72,0.32,1
da4f54bc-621c-44dd-bd34-016e14f2ee46,Eric Roberts,21.0,Beginner,Reading/Writing,"Deep Learning, HTML & CSS, Network Security",48779986-a907-40fd-a94f-ac6d4515b347,Python for Data Science,Data Science,Beginner,2.1,84.0,454.0,False,28debbc4-912b-493b-9803-9cc40376df32,Big Data,424.0,141.0,3.0,1.0,0.54,0.33254716981132076,0
66c623b4-d0a7-45ab-a44b-e1aa81ad8e61,Justin Marshall,38.0,Advanced,Auditory,"Neural Networks, Azure, Big Data",c610331e-05d1-4894-b150-63531969a8eb,Python for Data Science,Data Science,Advanced,3.3,441.0,183.0,False,24d25347-e55d-463e-a755-8d381392c169,Big Data,415.0,25.0,1.0,6.0,0.74,0.060240963855421686,1
040c93ee-9121-4ed2-90fc-81e16717de23,Victor Taylor,41.0,Advanced,Visual,"Statistics, Neural Networks",65d08416-c78f-4554-9819-657c827df4f9,Artificial Intelligence A-Z,AI,Advanced,1.7,315.0,194.0,False,be3cc020-6a71-4bea-97ae-a73521705f51,Natural Language Processing,269.0,114.0,1.0,8.0,0.5,0.42379182156133827,0
44971e60-15c2-4100-86b0-b4f3fddf10bb,Gina Melendez,19.0,Advanced,Kinesthetic,"Azure, Network Security",ab2eb5fa-7ecf-4183-a596-0fdd35cb2d95,Cybersecurity Fundamentals,Cybersecurity,Advanced,3.6,29.0,451.0,True,878b9b0f-ae76-453b-ac40-cbdbe00063e5,Cyber Threat Intelligence,349.0,210.0,0.0,4.0,0.32,0.6017191977077364,0
62768e71-1a09-4d88-893b-f901493ca721,Brittany Werner,43.0,Advanced,Visual,"Node.js, Machine Learning, Ethical Hacking",5e83fe2c-26ed-4b87-a19f-b80477cacf9e,Deep Learning with TensorFlow,Data Science,Advanced,2.7,216.0,422.0,False,3a092140-33ab-4eed-8775-2e3a2fe6a33a,Statistics,431.0,112.0,0.0,4.0,0.56,0.25986078886310904,0
